Month,data_source,Country,Tx_Type,CC VS APM,First Payment Method,Fail Reason,Order Count,Success Order Count,Recovery Order Count,Fail Order Count
2026-02,Foodora,Sweden,CIT,Credit Card,credit_card,unknown,9,0,0,7
2026-02,Foodora,Sweden,MIT,Alternative Payment Method,klarna,Drops,16,0,0,16
2026-02,Foodora,Sweden,MIT,Alternative Payment Method,klarna,NOT MAPPED,22817,22555,262,0
2026-02,Foodora,Sweden,MIT,Alternative Payment Method,klarna,Payment Instrument Issues,1255,0,0,1255
2026-02,Foodora,Sweden,MIT,Alternative Payment Method,klarna,Technical Issues,1,0,0,1
2026-02,Foodora,Sweden,MIT,Alternative Payment Method,klarna,unknown,82,77,1,4
2026-02,Foodora,Sweden,MIT,Alternative Payment Method,no_payment_method,NOT MAPPED,3,3,0,0
2026-02,Foodora,Sweden,MIT,Alternative Payment Method,no_payment_method,Technical Issues,159,0,0,159
2026-02,Foodora,Sweden,MIT,Alternative Payment Method,no_payment_method,unknown,22,0,0,22
2026-02,Foodora,Sweden,MIT,Credit Card,applepay,Fraud Risk,1,0,0,1
2026-02,Foodora,Sweden,MIT,Credit Card,applepay,Generic Rejection,147,0,0,147
2026-02,Foodora,Sweden,MIT,Credit Card,applepay,Generic Rejection ,14,0,0,14
2026-02,Foodora,Sweden,MIT,Credit Card,applepay,Insufficient Funds,2433,0,0,2433
2026-02,Foodora,Sweden,MIT,Credit Card,applepay,NOT MAPPED,15189,13854,1313,22
2026-02,Foodora,Sweden,MIT,Credit Card,applepay,Payment Instrument Issues,422,0,0,422
2026-02,Foodora,Sweden,MIT,Credit Card,applepay,Third Party System Error,51,0,0,51
2026-02,Foodora,Sweden,MIT,Credit Card,applepay,unknown,107,73,19,15
2026-02,Foodora,Sweden,MIT,Credit Card,credit_card,Drops,82,0,0,81
2026-02,Foodora,Sweden,MIT,Credit Card,credit_card,Fraud Risk,7,0,0,7
2026-02,Foodora,Sweden,MIT,Credit Card,credit_card,Generic Rejection,6,0,0,6
2026-02,Foodora,Sweden,MIT,Credit Card,credit_card,Generic Rejection ,11,0,0,11
2026-02,Foodora,Sweden,MIT,Credit Card,credit_card,Insufficient Funds,1545,0,0,1545
2026-02,Foodora,Sweden,MIT,Credit Card,credit_card,NOT MAPPED,15846,14585,1242,19
2026-02,Foodora,Sweden,MIT,Credit Card,credit_card,Payment Instrument Issues,398,0,0,398
2026-02,Foodora,Sweden,MIT,Credit Card,credit_card,Technical Issues,7,0,0,7
2026-02,Foodora,Sweden,MIT,Credit Card,credit_card,Third Party System Error,38,0,0,38
2026-02,Foodora,Sweden,MIT,Credit Card,credit_card,unknown,152,128,17,7
2026-02,Foodpanda,Bangladesh,CIT,Alternative Payment Method,antfinancial_bkash,Drops,3498,0,0,3498
2026-02,Foodpanda,Bangladesh,CIT,Alternative Payment Method,antfinancial_bkash,Generic Rejection,18,0,0,18
2026-02,Foodpanda,Bangladesh,CIT,Alternative Payment Method,antfinancial_bkash,Insufficient Funds,537,0,0,537
2026-02,Foodpanda,Bangladesh,CIT,Alternative Payment Method,antfinancial_bkash,NOT MAPPED,8484,8315,128,41
2026-02,Foodpanda,Bangladesh,CIT,Alternative Payment Method,antfinancial_bkash,Payment Instrument Issues,566,0,0,566
2026-02,Foodpanda,Bangladesh,CIT,Alternative Payment Method,antfinancial_bkash,Payment Instrument Issues ,2,0,0,2
2026-02,Foodpanda,Bangladesh,CIT,Alternative Payment Method,antfinancial_bkash,Technical Issues,3,0,0,3
2026-02,Foodpanda,Bangladesh,CIT,Alternative Payment Method,antfinancial_bkash,Third Party System Error,14,0,0,14
2026-02,Foodpanda,Bangladesh,CIT,Alternative Payment Method,antfinancial_bkash,unknown,30,9,1,11
2026-02,Foodpanda,Bangladesh,CIT,Alternative Payment Method,invoice,NOT MAPPED,650,650,0,0
2026-02,Foodpanda,Bangladesh,CIT,Alternative Payment Method,no_payment,unknown,47,0,0,0
2026-02,Foodpanda,Bangladesh,CIT,Alternative Payment Method,require_payment,NOT MAPPED,11,0,0,0
2026-02,Foodpanda,Bangladesh,CIT,Credit Card,cart,NOT MAPPED,776,775,0,1
2026-02,Foodpanda,Bangladesh,CIT,Credit Card,cart,Risk / Fraud Blocks,109,7,0,102
2026-02,Foodpanda,Bangladesh,CIT,Credit Card,credit_card,Drops,841,0,0,841
2026-02,Foodpanda,Bangladesh,CIT,Credit Card,credit_card,Fraud Risk,8,0,0,8
2026-02,Foodpanda,Bangladesh,CIT,Credit Card,credit_card,Generic Rejection,58,0,0,58
2026-02,Foodpanda,Bangladesh,CIT,Credit Card,credit_card,Insufficient Funds,22,0,0,22
2026-02,Foodpanda,Bangladesh,CIT,Credit Card,credit_card,NOT MAPPED,2162,2038,99,25
2026-02,Foodpanda,Bangladesh,CIT,Credit Card,credit_card,Payment Instrument Issues,89,0,0,89
2026-02,Foodpanda,Bangladesh,CIT,Credit Card,credit_card,Payment Instrument Issues ,1,0,0,1
2026-02,Foodpanda,Bangladesh,CIT,Credit Card,credit_card,Technical Issues,30,0,0,30
2026-02,Foodpanda,Bangladesh,CIT,Credit Card,credit_card,Third Party System Error,44,0,0,44
2026-02,Foodpanda,Bangladesh,CIT,Credit Card,credit_card,unknown,46,0,0,45
2026-02,Foodpanda,Bangladesh,MIT,Alternative Payment Method,antfinancial_bkash,Drops,445,0,0,445
2026-02,Foodpanda,Bangladesh,MIT,Alternative Payment Method,antfinancial_bkash,Generic Rejection,149,0,0,149
2026-02,Foodpanda,Bangladesh,MIT,Alternative Payment Method,antfinancial_bkash,Generic Rejection ,1,0,0,1
2026-02,Foodpanda,Bangladesh,MIT,Alternative Payment Method,antfinancial_bkash,Insufficient Funds,5832,0,0,5832
2026-02,Foodpanda,Bangladesh,MIT,Alternative Payment Method,antfinancial_bkash,NOT MAPPED,22595,18925,3643,27
2026-02,Foodpanda,Bangladesh,MIT,Alternative Payment Method,antfinancial_bkash,Payment Instrument Issues,2556,0,0,2556
2026-02,Foodpanda,Bangladesh,MIT,Alternative Payment Method,antfinancial_bkash,Payment Instrument Issues ,4,0,0,4
2026-02,Foodpanda,Bangladesh,MIT,Alternative Payment Method,antfinancial_bkash,Third Party System Error,27,0,0,27
2026-02,Foodpanda,Bangladesh,MIT,Alternative Payment Method,antfinancial_bkash,unknown,11,6,2,2
2026-02,Foodpanda,Bangladesh,MIT,Alternative Payment Method,invoice,NOT MAPPED,1870,1870,0,0
2026-02,Foodpanda,Bangladesh,MIT,Alternative Payment Method,no_payment_method,NOT MAPPED,5,5,0,0
2026-02,Foodpanda,Bangladesh,MIT,Alternative Payment Method,no_payment_method,Technical Issues,33,0,0,33
2026-02,Foodpanda,Bangladesh,MIT,Alternative Payment Method,no_payment_method,unknown,1,0,0,1
2026-02,Foodpanda,Bangladesh,MIT,Credit Card,credit_card,Drops,105,0,0,105
2026-02,Foodpanda,Bangladesh,MIT,Credit Card,credit_card,Fraud Risk,6,0,0,6
2026-02,Foodpanda,Bangladesh,MIT,Credit Card,credit_card,Generic Rejection,413,0,0,413
2026-02,Foodpanda,Bangladesh,MIT,Credit Card,credit_card,Insufficient Funds,662,0,0,662
2026-02,Foodpanda,Bangladesh,MIT,Credit Card,credit_card,NOT MAPPED,4531,4361,159,11
2026-02,Foodpanda,Bangladesh,MIT,Credit Card,credit_card,Payment Instrument Issues,283,0,0,283
2026-02,Foodpanda,Bangladesh,MIT,Credit Card,credit_card,Technical Issues,4,0,0,4
2026-02,Foodpanda,Bangladesh,MIT,Credit Card,credit_card,Third Party System Error,135,0,0,135
2026-02,Foodpanda,Bangladesh,MIT,Credit Card,credit_card,unknown,24,1,0,23
2026-02,Foodpanda,Cambodia,CIT,Alternative Payment Method,invoice,NOT MAPPED,3,3,0,0
2026-02,Foodpanda,Cambodia,CIT,Alternative Payment Method,require_payment,NOT MAPPED,2,0,0,0
2026-02,Foodpanda,Cambodia,CIT,Credit Card,cart,NOT MAPPED,1451,1451,0,0
2026-02,Foodpanda,Cambodia,CIT,Credit Card,cart,Risk / Fraud Blocks,71,4,0,67
2026-02,Foodpanda,Cambodia,CIT,Credit Card,credit_card,Drops,903,0,0,884
2026-02,Foodpanda,Cambodia,CIT,Credit Card,credit_card,Fraud Risk,7,0,0,7
2026-02,Foodpanda,Cambodia,CIT,Credit Card,credit_card,Generic Rejection,166,1,0,165
2026-02,Foodpanda,Cambodia,CIT,Credit Card,credit_card,Generic Rejection ,8,0,0,8
2026-02,Foodpanda,Cambodia,CIT,Credit Card,credit_card,Insufficient Funds,66,0,0,66
2026-02,Foodpanda,Cambodia,CIT,Credit Card,credit_card,NOT MAPPED,2809,2636,164,9
2026-02,Foodpanda,Cambodia,CIT,Credit Card,credit_card,Payment Instrument Issues,42,0,0,42
2026-02,Foodpanda,Cambodia,CIT,Credit Card,credit_card,Third Party System Error,19,3,0,16
2026-02,Foodpanda,Cambodia,CIT,Credit Card,credit_card,unknown,24,0,0,21
2026-02,Foodpanda,Cambodia,MIT,Alternative Payment Method,invoice,NOT MAPPED,110,110,0,0
2026-02,Foodpanda,Cambodia,MIT,Alternative Payment Method,no_payment_method,NOT MAPPED,3,3,0,0
2026-02,Foodpanda,Cambodia,MIT,Alternative Payment Method,no_payment_method,Technical Issues,264,0,0,264
2026-02,Foodpanda,Cambodia,MIT,Credit Card,credit_card,Drops,75,0,0,54
2026-02,Foodpanda,Cambodia,MIT,Credit Card,credit_card,Fraud Risk,15,0,0,15
2026-02,Foodpanda,Cambodia,MIT,Credit Card,credit_card,Generic Rejection,211,0,0,211
2026-02,Foodpanda,Cambodia,MIT,Credit Card,credit_card,Generic Rejection ,360,0,0,360
2026-02,Foodpanda,Cambodia,MIT,Credit Card,credit_card,Insufficient Funds,870,0,0,870
2026-02,Foodpanda,Cambodia,MIT,Credit Card,credit_card,NOT MAPPED,5872,5446,425,1
2026-02,Foodpanda,Cambodia,MIT,Credit Card,credit_card,Payment Instrument Issues,241,0,0,241
2026-02,Foodpanda,Cambodia,MIT,Credit Card,credit_card,Third Party System Error,43,0,2,41
2026-02,Foodpanda,Cambodia,MIT,Credit Card,credit_card,unknown,5,1,1,3
2026-02,Foodpanda,Hong Kong,CIT,Alternative Payment Method,antfinancial_alipay,Drops,725,0,0,717
2026-02,Foodpanda,Hong Kong,CIT,Alternative Payment Method,antfinancial_alipay,Fraud Risk,6,0,0,6
2026-02,Foodpanda,Hong Kong,CIT,Alternative Payment Method,antfinancial_alipay,Insufficient Funds,304,0,0,304
2026-02,Foodpanda,Hong Kong,CIT,Alternative Payment Method,antfinancial_alipay,NOT MAPPED,7732,7659,61,12
2026-02,Foodpanda,Hong Kong,CIT,Alternative Payment Method,antfinancial_alipay,Payment Instrument Issues,43,0,0,43
2026-02,Foodpanda,Hong Kong,CIT,Alternative Payment Method,antfinancial_alipay,Third Party System Error,338,332,5,1
2026-02,Foodpanda,Hong Kong,CIT,Alternative Payment Method,antfinancial_alipay,unknown,17,2,0,13
2026-02,Foodpanda,Hong Kong,CIT,Alternative Payment Method,invoice,NOT MAPPED,107,107,0,0
2026-02,Foodpanda,Hong Kong,CIT,Alternative Payment Method,no_payment,unknown,1,0,0,0
2026-02,Foodpanda,Hong Kong,CIT,Alternative Payment Method,require_payment,NOT MAPPED,1,0,0,0
2026-02,Foodpanda,Hong Kong,CIT,Credit Card,applepay,Drops,1,0,0,1
2026-02,Foodpanda,Hong Kong,CIT,Credit Card,applepay,Fraud Risk,2,0,0,2
2026-02,Foodpanda,Hong Kong,CIT,Credit Card,applepay,Generic Rejection,5,0,0,5
2026-02,Foodpanda,Hong Kong,CIT,Credit Card,applepay,Generic Rejection ,2,0,0,2
2026-02,Foodpanda,Hong Kong,CIT,Credit Card,applepay,Insufficient Funds,9,0,0,9
2026-02,Foodpanda,Hong Kong,CIT,Credit Card,applepay,NOT MAPPED,9490,9408,81,1
2026-02,Foodpanda,Hong Kong,CIT,Credit Card,applepay,Payment Instrument Issues,33,0,0,33
2026-02,Foodpanda,Hong Kong,CIT,Credit Card,applepay,Payment Instrument Issues ,1,0,0,1
2026-02,Foodpanda,Hong Kong,CIT,Credit Card,applepay,unknown,6,3,0,0
2026-02,Foodpanda,Hong Kong,CIT,Credit Card,cart,Drops,119,97,0,22
2026-02,Foodpanda,Hong Kong,CIT,Credit Card,cart,Insufficient Funds,1,0,0,1
2026-02,Foodpanda,Hong Kong,CIT,Credit Card,cart,NOT MAPPED,361,361,0,0
2026-02,Foodpanda,Hong Kong,CIT,Credit Card,cart,Payment Instrument Issues,1,0,0,1
2026-02,Foodpanda,Hong Kong,CIT,Credit Card,cart,Risk / Fraud Blocks,14,0,0,14
2026-02,Foodpanda,Hong Kong,CIT,Credit Card,cart,Third Party System Error,17,16,0,1
2026-02,Foodpanda,Hong Kong,CIT,Credit Card,credit_card,Drops,692,68,0,600
2026-02,Foodpanda,Hong Kong,CIT,Credit Card,credit_card,Fraud Risk,15,0,0,15
2026-02,Foodpanda,Hong Kong,CIT,Credit Card,credit_card,Generic Rejection,80,0,0,80
2026-02,Foodpanda,Hong Kong,CIT,Credit Card,credit_card,Generic Rejection ,20,0,0,20
2026-02,Foodpanda,Hong Kong,CIT,Credit Card,credit_card,Insufficient Funds,29,0,0,29
2026-02,Foodpanda,Hong Kong,CIT,Credit Card,credit_card,NOT MAPPED,3719,3598,119,2
2026-02,Foodpanda,Hong Kong,CIT,Credit Card,credit_card,Payment Instrument Issues,38,0,0,38
2026-02,Foodpanda,Hong Kong,CIT,Credit Card,credit_card,Payment Instrument Issues ,1,0,0,1
2026-02,Foodpanda,Hong Kong,CIT,Credit Card,credit_card,Third Party System Error,2,0,0,2
2026-02,Foodpanda,Hong Kong,CIT,Credit Card,credit_card,unknown,11,0,0,11
2026-02,Foodpanda,Hong Kong,MIT,Alternative Payment Method,antfinancial_alipay,Drops,144,0,0,92
2026-02,Foodpanda,Hong Kong,MIT,Alternative Payment Method,antfinancial_alipay,Fraud Risk,42,0,0,42
2026-02,Foodpanda,Hong Kong,MIT,Alternative Payment Method,antfinancial_alipay,Insufficient Funds,1875,0,0,1875
2026-02,Foodpanda,Hong Kong,MIT,Alternative Payment Method,antfinancial_alipay,NOT MAPPED,11892,11505,387,0
2026-02,Foodpanda,Hong Kong,MIT,Alternative Payment Method,antfinancial_alipay,Payment Instrument Issues,792,0,0,792
2026-02,Foodpanda,Hong Kong,MIT,Alternative Payment Method,antfinancial_alipay,Third Party System Error,3375,3253,120,2
2026-02,Foodpanda,Hong Kong,MIT,Alternative Payment Method,antfinancial_alipay,unknown,11,7,0,4
2026-02,Foodpanda,Hong Kong,MIT,Alternative Payment Method,invoice,NOT MAPPED,593,593,0,0
2026-02,Foodpanda,Hong Kong,MIT,Alternative Payment Method,no_payment_method,NOT MAPPED,5,5,0,0
2026-02,Foodpanda,Hong Kong,MIT,Alternative Payment Method,no_payment_method,Technical Issues,332,0,0,332
2026-02,Foodpanda,Hong Kong,MIT,Alternative Payment Method,no_payment_method,unknown,4,0,0,4
2026-02,Foodpanda,Hong Kong,MIT,Credit Card,applepay,Drops,3,0,0,3
2026-02,Foodpanda,Hong Kong,MIT,Credit Card,applepay,Fraud Risk,110,0,0,110
2026-02,Foodpanda,Hong Kong,MIT,Credit Card,applepay,Generic Rejection,78,0,0,78
2026-02,Foodpanda,Hong Kong,MIT,Credit Card,applepay,Generic Rejection ,8,0,0,8
2026-02,Foodpanda,Hong Kong,MIT,Credit Card,applepay,Insufficient Funds,425,0,0,425
2026-02,Foodpanda,Hong Kong,MIT,Credit Card,applepay,NOT MAPPED,10360,10231,129,0
2026-02,Foodpanda,Hong Kong,MIT,Credit Card,applepay,Payment Instrument Issues,345,0,0,345
2026-02,Foodpanda,Hong Kong,MIT,Credit Card,applepay,Payment Instrument Issues ,51,0,0,51
2026-02,Foodpanda,Hong Kong,MIT,Credit Card,applepay,Third Party System Error,4,0,0,4
2026-02,Foodpanda,Hong Kong,MIT,Credit Card,applepay,unknown,3,3,0,0
2026-02,Foodpanda,Hong Kong,MIT,Credit Card,credit_card,Drops,39,6,0,22
2026-02,Foodpanda,Hong Kong,MIT,Credit Card,credit_card,Fraud Risk,265,0,0,265
2026-02,Foodpanda,Hong Kong,MIT,Credit Card,credit_card,Generic Rejection,48,0,0,48
2026-02,Foodpanda,Hong Kong,MIT,Credit Card,credit_card,Generic Rejection ,21,0,0,21
2026-02,Foodpanda,Hong Kong,MIT,Credit Card,credit_card,Insufficient Funds,349,0,0,349
2026-02,Foodpanda,Hong Kong,MIT,Credit Card,credit_card,NOT MAPPED,12605,12447,158,0
2026-02,Foodpanda,Hong Kong,MIT,Credit Card,credit_card,Payment Instrument Issues,225,0,0,225
2026-02,Foodpanda,Hong Kong,MIT,Credit Card,credit_card,Payment Instrument Issues ,53,0,0,53
2026-02,Foodpanda,Hong Kong,MIT,Credit Card,credit_card,Third Party System Error,15,0,0,15
2026-02,Foodpanda,Hong Kong,MIT,Credit Card,credit_card,unknown,8,4,0,4
2026-02,Foodpanda,Malaysia,CIT,Alternative Payment Method,antfinancial_tng,Drops,8059,0,0,7998
2026-02,Foodpanda,Malaysia,CIT,Alternative Payment Method,antfinancial_tng,Generic Rejection,276,0,0,276
2026-02,Foodpanda,Malaysia,CIT,Alternative Payment Method,antfinancial_tng,Insufficient Funds,2505,1,0,2504
2026-02,Foodpanda,Malaysia,CIT,Alternative Payment Method,antfinancial_tng,NOT MAPPED,35404,34273,1130,1
2026-02,Foodpanda,Malaysia,CIT,Alternative Payment Method,antfinancial_tng,Payment Instrument Issues,936,0,0,936
2026-02,Foodpanda,Malaysia,CIT,Alternative Payment Method,antfinancial_tng,Third Party System Error,258,9,2,247
2026-02,Foodpanda,Malaysia,CIT,Alternative Payment Method,antfinancial_tng,unknown,529,0,0,513
2026-02,Foodpanda,Malaysia,CIT,Alternative Payment Method,invoice,NOT MAPPED,5118,5118,0,0
2026-02,Foodpanda,Malaysia,CIT,Alternative Payment Method,no_payment,unknown,30,0,0,0
2026-02,Foodpanda,Malaysia,CIT,Credit Card,applepay,NOT MAPPED,2,2,0,0
2026-02,Foodpanda,Malaysia,CIT,Credit Card,cart,Drops,336,267,0,69
2026-02,Foodpanda,Malaysia,CIT,Credit Card,cart,Generic Rejection,3,0,0,3
2026-02,Foodpanda,Malaysia,CIT,Credit Card,cart,Insufficient Funds,4,0,0,4
2026-02,Foodpanda,Malaysia,CIT,Credit Card,cart,NOT MAPPED,591,591,0,0
2026-02,Foodpanda,Malaysia,CIT,Credit Card,cart,Payment Instrument Issues,2,0,0,2
2026-02,Foodpanda,Malaysia,CIT,Credit Card,cart,Risk / Fraud Blocks,34,2,0,32
2026-02,Foodpanda,Malaysia,CIT,Credit Card,cart,Third Party System Error,1,1,0,0
2026-02,Foodpanda,Malaysia,CIT,Credit Card,credit_card,Drops,861,0,0,848
2026-02,Foodpanda,Malaysia,CIT,Credit Card,credit_card,Fraud Risk,18,0,0,18
2026-02,Foodpanda,Malaysia,CIT,Credit Card,credit_card,Generic Rejection,67,0,0,67
2026-02,Foodpanda,Malaysia,CIT,Credit Card,credit_card,Generic Rejection ,16,0,0,16
2026-02,Foodpanda,Malaysia,CIT,Credit Card,credit_card,Insufficient Funds,476,0,0,476
2026-02,Foodpanda,Malaysia,CIT,Credit Card,credit_card,NOT MAPPED,11908,11416,488,4
2026-02,Foodpanda,Malaysia,CIT,Credit Card,credit_card,Payment Instrument Issues,1409,0,0,1409
2026-02,Foodpanda,Malaysia,CIT,Credit Card,credit_card,Third Party System Error,242,0,0,242
2026-02,Foodpanda,Malaysia,CIT,Credit Card,credit_card,unknown,226,3,0,220
2026-02,Foodpanda,Malaysia,MIT,Alternative Payment Method,antfinancial_tng,Drops,1028,0,0,551
2026-02,Foodpanda,Malaysia,MIT,Alternative Payment Method,antfinancial_tng,Generic Rejection,2421,0,0,2421
2026-02,Foodpanda,Malaysia,MIT,Alternative Payment Method,antfinancial_tng,Insufficient Funds,17514,0,0,17514
2026-02,Foodpanda,Malaysia,MIT,Alternative Payment Method,antfinancial_tng,NOT MAPPED,100879,93801,7078,0
2026-02,Foodpanda,Malaysia,MIT,Alternative Payment Method,antfinancial_tng,Payment Instrument Issues,3964,0,0,3964
2026-02,Foodpanda,Malaysia,MIT,Alternative Payment Method,antfinancial_tng,Third Party System Error,1455,101,129,1225
2026-02,Foodpanda,Malaysia,MIT,Alternative Payment Method,antfinancial_tng,unknown,178,57,2,119
2026-02,Foodpanda,Malaysia,MIT,Alternative Payment Method,invoice,NOT MAPPED,19113,19113,0,0
2026-02,Foodpanda,Malaysia,MIT,Alternative Payment Method,no_payment_method,NOT MAPPED,6,6,0,0
2026-02,Foodpanda,Malaysia,MIT,Alternative Payment Method,no_payment_method,Technical Issues,1324,0,0,1324
2026-02,Foodpanda,Malaysia,MIT,Alternative Payment Method,no_payment_method,unknown,19,0,0,19
2026-02,Foodpanda,Malaysia,MIT,Credit Card,credit_card,Drops,65,0,0,41
2026-02,Foodpanda,Malaysia,MIT,Credit Card,credit_card,Fraud Risk,105,0,0,105
2026-02,Foodpanda,Malaysia,MIT,Credit Card,credit_card,Generic Rejection,154,0,0,154
2026-02,Foodpanda,Malaysia,MIT,Credit Card,credit_card,Generic Rejection ,3,0,0,3
2026-02,Foodpanda,Malaysia,MIT,Credit Card,credit_card,Insufficient Funds,5469,0,0,5469
2026-02,Foodpanda,Malaysia,MIT,Credit Card,credit_card,NOT MAPPED,61081,58270,2811,0
2026-02,Foodpanda,Malaysia,MIT,Credit Card,credit_card,Payment Instrument Issues,2679,0,0,2679
2026-02,Foodpanda,Malaysia,MIT,Credit Card,credit_card,Third Party System Error,1072,0,0,1072
2026-02,Foodpanda,Malaysia,MIT,Credit Card,credit_card,unknown,27,19,0,8
2026-02,Foodpanda,Pakistan,CIT,Alternative Payment Method,antfinancial_easypaisa,Drops,10138,0,0,9866
2026-02,Foodpanda,Pakistan,CIT,Alternative Payment Method,antfinancial_easypaisa,Generic Rejection,101,0,0,101
2026-02,Foodpanda,Pakistan,CIT,Alternative Payment Method,antfinancial_easypaisa,Generic Rejection ,20,0,0,20
2026-02,Foodpanda,Pakistan,CIT,Alternative Payment Method,antfinancial_easypaisa,Insufficient Funds,1535,0,0,1535
2026-02,Foodpanda,Pakistan,CIT,Alternative Payment Method,antfinancial_easypaisa,NOT MAPPED,17298,15441,1814,43
2026-02,Foodpanda,Pakistan,CIT,Alternative Payment Method,antfinancial_easypaisa,Payment Instrument Issues,762,0,0,762
2026-02,Foodpanda,Pakistan,CIT,Alternative Payment Method,antfinancial_easypaisa,Third Party System Error,509,317,41,147
2026-02,Foodpanda,Pakistan,CIT,Alternative Payment Method,antfinancial_easypaisa,unknown,518,2,1,502
2026-02,Foodpanda,Pakistan,CIT,Alternative Payment Method,invoice,NOT MAPPED,72,72,0,0
2026-02,Foodpanda,Pakistan,CIT,Alternative Payment Method,no_payment,unknown,16,0,0,0
2026-02,Foodpanda,Pakistan,CIT,Alternative Payment Method,require_payment,NOT MAPPED,2,0,0,0
2026-02,Foodpanda,Pakistan,CIT,Alternative Payment Method,voucher,NOT MAPPED,26,25,1,0
2026-02,Foodpanda,Pakistan,CIT,Credit Card,cart,NOT MAPPED,1504,1462,0,41
2026-02,Foodpanda,Pakistan,CIT,Credit Card,cart,Risk / Fraud Blocks,367,48,0,319
2026-02,Foodpanda,Pakistan,CIT,Credit Card,credit_card,Drops,9918,1019,26,8601
2026-02,Foodpanda,Pakistan,CIT,Credit Card,credit_card,Fraud Risk,245,0,0,245
2026-02,Foodpanda,Pakistan,CIT,Credit Card,credit_card,Generic Rejection,1180,0,0,1180
2026-02,Foodpanda,Pakistan,CIT,Credit Card,credit_card,Generic Rejection ,700,0,0,700
2026-02,Foodpanda,Pakistan,CIT,Credit Card,credit_card,Insufficient Funds,609,0,0,609
2026-02,Foodpanda,Pakistan,CIT,Credit Card,credit_card,NOT MAPPED,23124,20751,2266,107
2026-02,Foodpanda,Pakistan,CIT,Credit Card,credit_card,Payment Instrument Issues,1177,0,0,1177
2026-02,Foodpanda,Pakistan,CIT,Credit Card,credit_card,Payment Instrument Issues ,40,0,0,40
2026-02,Foodpanda,Pakistan,CIT,Credit Card,credit_card,Third Party System Error,116,0,0,116
2026-02,Foodpanda,Pakistan,CIT,Credit Card,credit_card,unknown,289,2,0,272
2026-02,Foodpanda,Pakistan,MIT,Alternative Payment Method,antfinancial_easypaisa,Drops,1009,0,0,421
2026-02,Foodpanda,Pakistan,MIT,Alternative Payment Method,antfinancial_easypaisa,Generic Rejection,408,0,0,408
2026-02,Foodpanda,Pakistan,MIT,Alternative Payment Method,antfinancial_easypaisa,Generic Rejection ,4,0,0,4
2026-02,Foodpanda,Pakistan,MIT,Alternative Payment Method,antfinancial_easypaisa,Insufficient Funds,14093,0,0,14093
2026-02,Foodpanda,Pakistan,MIT,Alternative Payment Method,antfinancial_easypaisa,NOT MAPPED,30894,25439,5452,3
2026-02,Foodpanda,Pakistan,MIT,Alternative Payment Method,antfinancial_easypaisa,Payment Instrument Issues,10609,0,0,10609
2026-02,Foodpanda,Pakistan,MIT,Alternative Payment Method,antfinancial_easypaisa,Third Party System Error,11966,3981,7778,207
2026-02,Foodpanda,Pakistan,MIT,Alternative Payment Method,antfinancial_easypaisa,unknown,48,15,6,27
2026-02,Foodpanda,Pakistan,MIT,Alternative Payment Method,invoice,NOT MAPPED,2200,2200,0,0
2026-02,Foodpanda,Pakistan,MIT,Alternative Payment Method,no_payment_method,NOT MAPPED,5,5,0,0
2026-02,Foodpanda,Pakistan,MIT,Alternative Payment Method,no_payment_method,Technical Issues,3394,0,0,3394
2026-02,Foodpanda,Pakistan,MIT,Alternative Payment Method,no_payment_method,unknown,7,0,0,7
2026-02,Foodpanda,Pakistan,MIT,Alternative Payment Method,voucher,NOT MAPPED,2,2,0,0
2026-02,Foodpanda,Pakistan,MIT,Credit Card,credit_card,Drops,516,42,0,273
2026-02,Foodpanda,Pakistan,MIT,Credit Card,credit_card,Fraud Risk,877,0,0,877
2026-02,Foodpanda,Pakistan,MIT,Credit Card,credit_card,Generic Rejection,3417,0,0,3417
2026-02,Foodpanda,Pakistan,MIT,Credit Card,credit_card,Generic Rejection ,267,0,0,267
2026-02,Foodpanda,Pakistan,MIT,Credit Card,credit_card,Insufficient Funds,11371,0,0,11371
2026-02,Foodpanda,Pakistan,MIT,Credit Card,credit_card,NOT MAPPED,78387,72182,6205,0
2026-02,Foodpanda,Pakistan,MIT,Credit Card,credit_card,Payment Instrument Issues,2962,0,0,2962
2026-02,Foodpanda,Pakistan,MIT,Credit Card,credit_card,Payment Instrument Issues ,1996,0,0,1996
2026-02,Foodpanda,Pakistan,MIT,Credit Card,credit_card,Third Party System Error,18,0,0,18
2026-02,Foodpanda,Pakistan,MIT,Credit Card,credit_card,unknown,72,41,3,28
2026-02,Foodpanda,Philippines,CIT,Alternative Payment Method,antfinancial_gcash,Drops,21318,0,0,21117
2026-02,Foodpanda,Philippines,CIT,Alternative Payment Method,antfinancial_gcash,Fraud Risk,390,1,0,382
2026-02,Foodpanda,Philippines,CIT,Alternative Payment Method,antfinancial_gcash,Generic Rejection ,13,0,0,13
2026-02,Foodpanda,Philippines,CIT,Alternative Payment Method,antfinancial_gcash,Insufficient Funds,6264,0,0,6217
2026-02,Foodpanda,Philippines,CIT,Alternative Payment Method,antfinancial_gcash,NOT MAPPED,81791,79917,1868,6
2026-02,Foodpanda,Philippines,CIT,Alternative Payment Method,antfinancial_gcash,Payment Instrument Issues,622,0,0,617
2026-02,Foodpanda,Philippines,CIT,Alternative Payment Method,antfinancial_gcash,Third Party System Error,23,21,1,1
2026-02,Foodpanda,Philippines,CIT,Alternative Payment Method,antfinancial_gcash,unknown,642,9,0,596
